Date,Mandi,Crop,Price
2024-09-20,Erode Mandi,Potato,1583.41
2024-09-20,Tiruppur Mandi,Potato,1788.84
2024-09-20,Coimbatore Mandi,Tomato,2386.4
2024-09-20,Erode Mandi,Tomato,2106.14
2024-09-20,Tiruppur Mandi,Tomato,2519.66
2024-09-21,Coimbatore Mandi,Onion,3840.14
2024-09-21,Erode Mandi,Onion,3334.77
2024-09-21,Tiruppur Mandi,Onion,4482.73
2024-09-21,Coimbatore Mandi,Potato,1743.21
2024-09-21,Erode Mandi,Potato,1662.8
2024-09-21,Tiruppur Mandi,Potato,1781.63
2024-09-21,Coimbatore Mandi,Tomato,2507.88
2024-09-21,Erode Mandi,Tomato,2301.86
2024-09-21,Tiruppur Mandi,Tomato,2919.89
2024-09-22,Coimbatore Mandi,Onion,4031.38
2024-09-22,Erode Mandi,Onion,3377.9
2024-09-22,Tiruppur Mandi,Onion,3921.26
2024-09-22,Coimbatore Mandi,Potato,1508.78
2024-09-22,Erode Mandi,Potato,1490.88
2024-09-22,Tiruppur Mandi,Potato,1563.45
2024-09-22,Coimbatore Mandi,Tomato,2198.47
2024-09-22,Erode Mandi,Tomato,1995.64
2024-09-22,Tiruppur Mandi,Tomato,2115.32
2024-09-23,Coimbatore Mandi,Onion,3946.12
2024-09-23,Erode Mandi,Onion,3680.86
2024-09-23,Tiruppur Mandi,Onion,3979.59
2024-09-23,Coimbatore Mandi,Potato,1741.41
2024-09-23,Erode Mandi,Potato,1615.51
2024-09-23,Tiruppur Mandi,Potato,1805.02
2024-09-23,Coimbatore Mandi,Tomato,2394.65
2024-09-23,Erode Mandi,Tomato,2346.23
2024-09-23,Tiruppur Mandi,Tomato,2748.55
2024-09-24,Coimbatore Mandi,Onion,3608.21
2024-09-24,Erode Mandi,Onion,3471.47
2024-09-24,Tiruppur Mandi,Onion,3865.25
2024-09-24,Coimbatore Mandi,Potato,1543.69
2024-09-24,Erode Mandi,Potato,1590.83
2024-09-24,Tiruppur Mandi,Potato,1709.75
2024-09-24,Coimbatore Mandi,Tomato,2251.36
2024-09-24,Erode Mandi,Tomato,2286.82
2024-09-24,Tiruppur Mandi,Tomato,2488.98
2024-09-25,Coimbatore Mandi,Onion,3626.19
2024-09-25,Erode Mandi,Onion,3505.88
2024-09-25,Tiruppur Mandi,Onion,3528.48
2024-09-25,Coimbatore Mandi,Potato,1611.87
2024-09-25,Erode Mandi,Potato,1475.9
2024-09-25,Tiruppur Mandi,Potato,1757.96
2024-09-25,Coimbatore Mandi,Tomato,2442.5
2024-09-25,Erode Mandi,Tomato,2299.68
2024-09-25,Tiruppur Mandi,Tomato,2642.4
2024-09-26,Coimbatore Mandi,Onion,3626.05
2024-09-26,Erode Mandi,Onion,3289.08
2024-09-26,Tiruppur Mandi,Onion,3606.03
2024-09-26,Coimbatore Mandi,Potato,1507.95
2024-09-26,Erode Mandi,Potato,1505.59
2024-09-26,Tiruppur Mandi,Potato,1586.29
2024-09-26,Coimbatore Mandi,Tomato,2159.77
2024-09-26,Erode Mandi,Tomato,2162.48
2024-09-26,Tiruppur Mandi,Tomato,2407.33
2024-09-27,Coimbatore Mandi,Onion,3393.57
2024-09-27,Erode Mandi,Onion,3593.86
2024-09-27,Tiruppur Mandi,Onion,3739.38
2024-09-27,Coimbatore Mandi,Potato,1480.85
2024-09-27,Erode Mandi,Potato,1448.27
2024-09-27,Tiruppur Mandi,Potato,1633.45
2024-09-27,Coimbatore Mandi,Tomato,2049.07
2024-09-27,Erode Mandi,Tomato,2104.22
2024-09-27,Tiruppur Mandi,Tomato,2320.97
2024-09-28,Coimbatore Mandi,Onion,3993.58
2024-09-28,Erode Mandi,Onion,3653.45
2024-09-28,Tiruppur Mandi,Onion,4098.38
2024-09-28,Coimbatore Mandi,Potato,1688.41
2024-09-28,Erode Mandi,Potato,1581.71
2024-09-28,Tiruppur Mandi,Potato,1740.74
2024-09-28,Coimbatore Mandi,Tomato,2492.45
2024-09-28,Erode Mandi,Tomato,1903.13
2024-09-28,Tiruppur Mandi,Tomato,2516.0
2024-09-29,Coimbatore Mandi,Onion,4109.49
2024-09-29,Erode Mandi,Onion,3670.03
2024-09-29,Tiruppur Mandi,Onion,3896.32
2024-09-29,Coimbatore Mandi,Potato,1595.84
2024-09-29,Erode Mandi,Potato,1455.59
2024-09-29,Tiruppur Mandi,Potato,1707.49
2024-09-29,Coimbatore Mandi,Tomato,2259.36
2024-09-29,Erode Mandi,Tomato,2196.44
2024-09-29,Tiruppur Mandi,Tomato,2301.95
2024-09-30,Coimbatore Mandi,Onion,3794.49
2024-09-30,Erode Mandi,Onion,3288.35
2024-09-30,Tiruppur Mandi,Onion,3598.71
2024-09-30,Coimbatore Mandi,Potato,1584.08
2024-09-30,Erode Mandi,Potato,1405.46
2024-09-30,Tiruppur Mandi,Potato,1576.76
2024-09-30,Coimbatore Mandi,Tomato,2136.15
2024-09-30,Erode Mandi,Tomato,2059.23
2024-09-30,Tiruppur Mandi,Tomato,2250.03
2024-10-01,Coimbatore Mandi,Onion,3767.45
2024-10-01,Erode Mandi,Onion,3066.41
2024-10-01,Tiruppur Mandi,Onion,3184.88
2024-10-01,Coimbatore Mandi,Potato,1539.79
2024-10-01,Erode Mandi,Potato,1452.76
2024-10-01,Tiruppur Mandi,Potato,1600.9
2024-10-01,Coimbatore Mandi,Tomato,2055.46
2024-10-01,Erode Mandi,Tomato,2021.87
2024-10-01,Tiruppur Mandi,Tomato,2265.64
2024-10-02,Coimbatore Mandi,Onion,3987.0
2024-10-02,Erode Mandi,Onion,3847.52
2024-10-02,Tiruppur Mandi,Onion,3855.89
2024-10-02,Coimbatore Mandi,Potato,1637.4
2024-10-02,Erode Mandi,Potato,1457.43
2024-10-02,Tiruppur Mandi,Potato,1684.55
2024-10-02,Coimbatore Mandi,Tomato,2107.84
2024-10-02,Erode Mandi,Tomato,2123.59
2024-10-02,Tiruppur Mandi,Tomato,2363.45
2024-10-03,Coimbatore Mandi,Onion,3742.1
2024-10-03,Erode Mandi,Onion,3793.45
2024-10-03,Tiruppur Mandi,Onion,4165.85
2024-10-03,Coimbatore Mandi,Potato,1707.07
2024-10-03,Erode Mandi,Potato,1571.03
2024-10-03,Tiruppur Mandi,Potato,1754.04
2024-10-03,Coimbatore Mandi,Tomato,2500.45
2024-10-03,Erode Mandi,Tomato,2278.91
2024-10-03,Tiruppur Mandi,Tomato,2704.72
2024-10-04,Coimbatore Mandi,Onion,3813.42
2024-10-04,Erode Mandi,Onion,3694.78
2024-10-04,Tiruppur Mandi,Onion,3974.39
2024-10-04,Coimbatore Mandi,Potato,1520.53
2024-10-04,Erode Mandi,Potato,1502.88
2024-10-04,Tiruppur Mandi,Potato,1579.36
2024-10-04,Coimbatore Mandi,Tomato,2476.62
2024-10-04,Erode Mandi,Tomato,2264.26
2024-10-04,Tiruppur Mandi,Tomato,2390.51
2024-10-05,Coimbatore Mandi,Onion,2909.76
2024-10-05,Erode Mandi,Onion,3078.72
2024-10-05,Tiruppur Mandi,Onion,3432.44
2024-10-05,Coimbatore Mandi,Potato,1485.03
2024-10-05,Erode Mandi,Potato,1421.39
2024-10-05,Tiruppur Mandi,Potato,1554.73
2024-10-05,Coimbatore Mandi,Tomato,2152.55
2024-10-05,Erode Mandi,Tomato,2072.39
2024-10-05,Tiruppur Mandi,Tomato,2415.3
2024-10-06,Coimbatore Mandi,Onion,3593.92
2024-10-06,Erode Mandi,Onion,3406.1
2024-10-06,Tiruppur Mandi,Onion,3908.87
2024-10-06,Coimbatore Mandi,Potato,1514.6
2024-10-06,Erode Mandi,Potato,1410.42
2024-10-06,Tiruppur Mandi,Potato,1616.45
2024-10-06,Coimbatore Mandi,Tomato,2216.59
2024-10-06,Erode Mandi,Tomato,2211.29
2024-10-06,Tiruppur Mandi,Tomato,2315.21
2024-10-07,Coimbatore Mandi,Onion,3941.81
2024-10-07,Erode Mandi,Onion,3026.13
2024-10-07,Tiruppur Mandi,Onion,3842.15
2024-10-07,Coimbatore Mandi,Potato,1606.58
2024-10-07,Erode Mandi,Potato,1441.15
2024-10-07,Tiruppur Mandi,Potato,1704.19
2024-10-07,Coimbatore Mandi,Tomato,2275.85
2024-10-07,Erode Mandi,Tomato,2158.22
2024-10-07,Tiruppur Mandi,Tomato,2282.18
2024-10-08,Coimbatore Mandi,Onion,2941.36
2024-10-08,Erode Mandi,Onion,2816.9
2024-10-08,Tiruppur Mandi,Onion,3100.93
2024-10-08,Coimbatore Mandi,Potato,1437.32
2024-10-08,Erode Mandi,Potato,1303.41
2024-10-08,Tiruppur Mandi,Potato,1408.7
2024-10-08,Coimbatore Mandi,Tomato,2185.47
2024-10-08,Erode Mandi,Tomato,1917.75
2024-10-08,Tiruppur Mandi,Tomato,2076.21
2024-10-09,Coimbatore Mandi,Onion,3689.67
2024-10-09,Erode Mandi,Onion,3596.78
2024-10-09,Tiruppur Mandi,Onion,3933.25
2024-10-09,Coimbatore Mandi,Potato,1495.54
2024-10-09,Erode Mandi,Potato,1395.0
2024-10-09,Tiruppur Mandi,Potato,1640.3
2024-10-09,Coimbatore Mandi,Tomato,2156.56
2024-10-09,Erode Mandi,Tomato,2172.57
2024-10-09,Tiruppur Mandi,Tomato,2352.96
2024-10-10,Coimbatore Mandi,Onion,3583.64
2024-10-10,Erode Mandi,Onion,3356.02
2024-10-10,Tiruppur Mandi,Onion,3650.82
2024-10-10,Coimbatore Mandi,Potato,1499.18
2024-10-10,Erode Mandi,Potato,1458.53
2024-10-10,Tiruppur Mandi,Potato,1588.98
2024-10-10,Coimbatore Mandi,Tomato,2124.55
2024-10-10,Erode Mandi,Tomato,2049.92
2024-10-10,Tiruppur Mandi,Tomato,2378.1
2024-10-11,Coimbatore Mandi,Onion,3290.02
2024-10-11,Erode Mandi,Onion,3512.49
2024-10-11,Tiruppur Mandi,Onion,4138.84
2024-10-11,Coimbatore Mandi,Potato,1581.96
2024-10-11,Erode Mandi,Potato,1525.91
2024-10-11,Tiruppur Mandi,Potato,1735.79
2024-10-11,Coimbatore Mandi,Tomato,2141.23
2024-10-11,Erode Mandi,Tomato,2272.51
2024-10-11,Tiruppur Mandi,Tomato,2443.39
2024-10-12,Coimbatore Mandi,Onion,4236.3
2024-10-12,Erode Mandi,Onion,3243.34
2024-10-12,Tiruppur Mandi,Onion,4035.5
2024-10-12,Coimbatore Mandi,Potato,1737.97
2024-10-12,Erode Mandi,Potato,1587.58
2024-10-12,Tiruppur Mandi,Potato,1825.25
2024-10-12,Coimbatore Mandi,Tomato,2524.05
2024-10-12,Erode Mandi,Tomato,2307.15
2024-10-12,Tiruppur Mandi,Tomato,2416.58
2024-10-13,Coimbatore Mandi,Onion,4145.91
2024-10-13,Erode Mandi,Onion,3043.61
2024-10-13,Tiruppur Mandi,Onion,4257.61
2024-10-13,Coimbatore Mandi,Potato,1689.0
2024-10-13,Erode Mandi,Potato,1531.93
2024-10-13,Tiruppur Mandi,Potato,1756.79
2024-10-13,Coimbatore Mandi,Tomato,2293.34
2024-10-13,Erode Mandi,Tomato,2171.78
2024-10-13,Tiruppur Mandi,Tomato,2525.36
2024-10-14,Coimbatore Mandi,Onion,3652.84
2024-10-14,Erode Mandi,Onion,3204.87
2024-10-14,Tiruppur Mandi,Onion,3801.11
2024-10-14,Coimbatore Mandi,Potato,1472.99
2024-10-14,Erode Mandi,Potato,1435.35
2024-10-14,Tiruppur Mandi,Potato,1627.1
2024-10-14,Coimbatore Mandi,Tomato,2335.43
2024-10-14,Erode Mandi,Tomato,2027.8
2024-10-14,Tiruppur Mandi,Tomato,2025.06
2024-10-15,Coimbatore Mandi,Onion,3214.68
2024-10-15,Erode Mandi,Onion,2816.34
2024-10-15,Tiruppur Mandi,Onion,3947.73
2024-10-15,Coimbatore Mandi,Potato,1468.59
2024-10-15,Erode Mandi,Potato,1334.96
2024-10-15,Tiruppur Mandi,Potato,1528.53
2024-10-15,Coimbatore Mandi,Tomato,2218.42
2024-10-15,Erode Mandi,Tomato,2117.53
2024-10-15,Tiruppur Mandi,Tomato,2120.59
2024-10-16,Coimbatore Mandi,Onion,4214.45
2024-10-16,Erode Mandi,Onion,3355.17
2024-10-16,Tiruppur Mandi,Onion,4241.25
2024-10-16,Coimbatore Mandi,Potato,1697.85
2024-10-16,Erode Mandi,Potato,1588.12
2024-10-16,Tiruppur Mandi,Potato,1831.99
2024-10-16,Coimbatore Mandi,Tomato,2542.49
2024-10-16,Erode Mandi,Tomato,2414.65
2024-10-16,Tiruppur Mandi,Tomato,2621.86
2024-10-17,Coimbatore Mandi,Onion,3094.76
2024-10-17,Erode Mandi,Onion,3547.72
2024-10-17,Tiruppur Mandi,Onion,3815.7
2024-10-17,Coimbatore Mandi,Potato,1596.64
2024-10-17,Erode Mandi,Potato,1468.5
2024-10-17,Tiruppur Mandi,Potato,1580.98
2024-10-17,Coimbatore Mandi,Tomato,2107.18
2024-10-17,Erode Mandi,Tomato,2061.51
2024-10-17,Tiruppur Mandi,Tomato,2104.41
2024-10-18,Coimbatore Mandi,Onion,3569.24
2024-10-18,Erode Mandi,Onion,3189.48
2024-10-18,Tiruppur Mandi,Onion,3654.83
2024-10-18,Coimbatore Mandi,Potato,1518.24
2024-10-18,Erode Mandi,Potato,1483.22
2024-10-18,Tiruppur Mandi,Potato,1637.6
2024-10-18,Coimbatore Mandi,Tomato,2223.62
2024-10-18,Erode Mandi,Tomato,2322.73
2024-10-18,Tiruppur Mandi,Tomato,2214.65
2024-10-19,Coimbatore Mandi,Onion,3742.28
2024-10-19,Erode Mandi,Onion,3068.8
2024-10-19,Tiruppur Mandi,Onion,3304.5
2024-10-19,Coimbatore Mandi,Potato,1406.36
2024-10-19,Erode Mandi,Potato,1468.85
2024-10-19,Tiruppur Mandi,Potato,1535.11
2024-10-19,Coimbatore Mandi,Tomato,2059.07
2024-10-19,Erode Mandi,Tomato,2207.77
2024-10-19,Tiruppur Mandi,Tomato,2405.32
2024-10-20,Coimbatore Mandi,Onion,3208.42
2024-10-20,Erode Mandi,Onion,3058.16
2024-10-20,Tiruppur Mandi,Onion,3514.61
2024-10-20,Coimbatore Mandi,Potato,1521.06
2024-10-20,Erode Mandi,Potato,1485.34
2024-10-20,Tiruppur Mandi,Potato,1607.07
2024-10-20,Coimbatore Mandi,Tomato,1965.6
2024-10-20,Erode Mandi,Tomato,1973.99
2024-10-20,Tiruppur Mandi,Tomato,2448.9
2024-10-21,Coimbatore Mandi,Onion,3159.01
2024-10-21,Erode Mandi,Onion,3374.27
2024-10-21,Tiruppur Mandi,Onion,3784.25
2024-10-21,Coimbatore Mandi,Potato,1516.0
2024-10-21,Erode Mandi,Potato,1429.25
2024-10-21,Tiruppur Mandi,Potato,1586.65
2024-10-21,Coimbatore Mandi,Tomato,2121.35
2024-10-21,Erode Mandi,Tomato,2005.39
2024-10-21,Tiruppur Mandi,Tomato,2168.08
2024-10-22,Coimbatore Mandi,Onion,3218.53
2024-10-22,Erode Mandi,Onion,2752.57
2024-10-22,Tiruppur Mandi,Onion,3080.85
2024-10-22,Coimbatore Mandi,Potato,1435.5
2024-10-22,Erode Mandi,Potato,1480.75
2024-10-22,Tiruppur Mandi,Potato,1620.94
2024-10-22,Coimbatore Mandi,Tomato,1846.92
2024-10-22,Erode Mandi,Tomato,1863.92
2024-10-22,Tiruppur Mandi,Tomato,2360.9
2024-10-23,Coimbatore Mandi,Onion,3634.94
2024-10-23,Erode Mandi,Onion,3079.84
2024-10-23,Tiruppur Mandi,Onion,3368.04
2024-10-23,Coimbatore Mandi,Potato,1444.43
2024-10-23,Erode Mandi,Potato,1423.33
2024-10-23,Tiruppur Mandi,Potato,1453.05
2024-10-23,Coimbatore Mandi,Tomato,1964.04
2024-10-23,Erode Mandi,Tomato,1936.22
2024-10-23,Tiruppur Mandi,Tomato,2230.65
2024-10-24,Coimbatore Mandi,Onion,3366.62
2024-10-24,Erode Mandi,Onion,2970.12
2024-10-24,Tiruppur Mandi,Onion,3563.26
2024-10-24,Coimbatore Mandi,Potato,1499.32
2024-10-24,Erode Mandi,Potato,1452.16
2024-10-24,Tiruppur Mandi,Potato,1672.59
2024-10-24,Coimbatore Mandi,Tomato,1924.78
2024-10-24,Erode Mandi,Tomato,2098.07
2024-10-24,Tiruppur Mandi,Tomato,2236.95
2024-10-25,Coimbatore Mandi,Onion,3062.09
2024-10-25,Erode Mandi,Onion,3233.48
2024-10-25,Tiruppur Mandi,Onion,3620.91
2024-10-25,Coimbatore Mandi,Potato,1416.34
2024-10-25,Erode Mandi,Potato,1348.28
2024-10-25,Tiruppur Mandi,Potato,1551.0
2024-10-25,Coimbatore Mandi,Tomato,2205.13
2024-10-25,Erode Mandi,Tomato,1941.12
2024-10-25,Tiruppur Mandi,Tomato,2323.57
2024-10-26,Coimbatore Mandi,Onion,3069.43
2024-10-26,Erode Mandi,Onion,2989.72
2024-10-26,Tiruppur Mandi,Onion,3352.92
2024-10-26,Coimbatore Mandi,Potato,1340.36
2024-10-26,Erode Mandi,Potato,1375.79
2024-10-26,Tiruppur Mandi,Potato,1540.17
2024-10-26,Coimbatore Mandi,Tomato,2073.42
2024-10-26,Erode Mandi,Tomato,1833.34
2024-10-26,Tiruppur Mandi,Tomato,2096.86
2024-10-27,Coimbatore Mandi,Onion,3062.17
2024-10-27,Erode Mandi,Onion,3422.43
2024-10-27,Tiruppur Mandi,Onion,3827.57
2024-10-27,Coimbatore Mandi,Potato,1499.81
2024-10-27,Erode Mandi,Potato,1451.61
2024-10-27,Tiruppur Mandi,Potato,1695.79
2024-10-27,Coimbatore Mandi,Tomato,2011.33
2024-10-27,Erode Mandi,Tomato,2057.52
2024-10-27,Tiruppur Mandi,Tomato,2309.77
2024-10-28,Coimbatore Mandi,Onion,2995.79
2024-10-28,Erode Mandi,Onion,3245.05
2024-10-28,Tiruppur Mandi,Onion,3993.13
2024-10-28,Coimbatore Mandi,Potato,1451.28
2024-10-28,Erode Mandi,Potato,1369.28
2024-10-28,Tiruppur Mandi,Potato,1599.31
2024-10-28,Coimbatore Mandi,Tomato,2157.09
2024-10-28,Erode Mandi,Tomato,1978.17
2024-10-28,Tiruppur Mandi,Tomato,2268.28
2024-10-29,Coimbatore Mandi,Onion,3825.28
2024-10-29,Erode Mandi,Onion,3234.32
2024-10-29,Tiruppur Mandi,Onion,3423.77
2024-10-29,Coimbatore Mandi,Potato,1544.74
2024-10-29,Erode Mandi,Potato,1534.08
2024-10-29,Tiruppur Mandi,Potato,1717.35
2024-10-29,Coimbatore Mandi,Tomato,2326.78
2024-10-29,Erode Mandi,Tomato,2082.78
2024-10-29,Tiruppur Mandi,Tomato,2529.96
2024-10-30,Coimbatore Mandi,Onion,2968.8
2024-10-30,Erode Mandi,Onion,2747.0
2024-10-30,Tiruppur Mandi,Onion,3643.79
2024-10-30,Coimbatore Mandi,Potato,1326.39
2024-10-30,Erode Mandi,Potato,1186.89
2024-10-30,Tiruppur Mandi,Potato,1376.14
2024-10-30,Coimbatore Mandi,Tomato,1749.86
2024-10-30,Erode Mandi,Tomato,1800.01
2024-10-30,Tiruppur Mandi,Tomato,1874.41
2024-10-31,Coimbatore Mandi,Onion,4057.38
2024-10-31,Erode Mandi,Onion,3215.35
2024-10-31,Tiruppur Mandi,Onion,3934.59
2024-10-31,Coimbatore Mandi,Potato,1606.29
2024-10-31,Erode Mandi,Potato,1370.22
2024-10-31,Tiruppur Mandi,Potato,1698.54
2024-10-31,Coimbatore Mandi,Tomato,2162.89
2024-10-31,Erode Mandi,Tomato,1978.1
2024-10-31,Tiruppur Mandi,Tomato,2441.03
2024-11-01,Coimbatore Mandi,Onion,3280.81
2024-11-01,Erode Mandi,Onion,3430.24
2024-11-01,Tiruppur Mandi,Onion,3669.38
2024-11-01,Coimbatore Mandi,Potato,1577.59
2024-11-01,Erode Mandi,Potato,1490.26
2024-11-01,Tiruppur Mandi,Potato,1628.25
2024-11-01,Coimbatore Mandi,Tomato,2434.91
2024-11-01,Erode Mandi,Tomato,2123.0
2024-11-01,Tiruppur Mandi,Tomato,2526.24
2024-11-02,Coimbatore Mandi,Onion,3049.53
2024-11-02,Erode Mandi,Onion,2654.72
2024-11-02,Tiruppur Mandi,Onion,3328.33
2024-11-02,Coimbatore Mandi,Potato,1333.81
2024-11-02,Erode Mandi,Potato,1241.39
2024-11-02,Tiruppur Mandi,Potato,1358.28
2024-11-02,Coimbatore Mandi,Tomato,2020.17
2024-11-02,Erode Mandi,Tomato,1722.78
2024-11-02,Tiruppur Mandi,Tomato,2036.54
2024-11-03,Coimbatore Mandi,Onion,3386.66
2024-11-03,Erode Mandi,Onion,3170.53
2024-11-03,Tiruppur Mandi,Onion,3965.07
2024-11-03,Coimbatore Mandi,Potato,1413.86
2024-11-03,Erode Mandi,Potato,1375.11
2024-11-03,Tiruppur Mandi,Potato,1521.05
2024-11-03,Coimbatore Mandi,Tomato,2175.5
2024-11-03,Erode Mandi,Tomato,2093.71
2024-11-03,Tiruppur Mandi,Tomato,2312.63
2024-11-04,Coimbatore Mandi,Onion,3007.66
2024-11-04,Erode Mandi,Onion,3374.05
2024-11-04,Tiruppur Mandi,Onion,3291.62
2024-11-04,Coimbatore Mandi,Potato,1443.52
2024-11-04,Erode Mandi,Potato,1357.54
2024-11-04,Tiruppur Mandi,Potato,1499.12
2024-11-04,Coimbatore Mandi,Tomato,1958.15
2024-11-04,Erode Mandi,Tomato,2040.98
2024-11-04,Tiruppur Mandi,Tomato,2253.78
2024-11-05,Coimbatore Mandi,Onion,3037.01
2024-11-05,Erode Mandi,Onion,2946.13
2024-11-05,Tiruppur Mandi,Onion,3229.05
2024-11-05,Coimbatore Mandi,Potato,1321.28
2024-11-05,Erode Mandi,Potato,1312.97
2024-11-05,Tiruppur Mandi,Potato,1431.68
2024-11-05,Coimbatore Mandi,Tomato,1981.23
2024-11-05,Erode Mandi,Tomato,1868.74
2024-11-05,Tiruppur Mandi,Tomato,2063.23
2024-11-06,Coimbatore Mandi,Onion,3151.62
2024-11-06,Erode Mandi,Onion,2848.08
2024-11-06,Tiruppur Mandi,Onion,3470.39
2024-11-06,Coimbatore Mandi,Potato,1470.67
2024-11-06,Erode Mandi,Potato,1363.37
2024-11-06,Tiruppur Mandi,Potato,1516.06
2024-11-06,Coimbatore Mandi,Tomato,2088.78
2024-11-06,Erode Mandi,Tomato,1951.41
2024-11-06,Tiruppur Mandi,Tomato,2252.42
2024-11-07,Coimbatore Mandi,Onion,3042.64
2024-11-07,Erode Mandi,Onion,3158.64
2024-11-07,Tiruppur Mandi,Onion,3616.44
2024-11-07,Coimbatore Mandi,Potato,1421.55
2024-11-07,Erode Mandi,Potato,1275.63
2024-11-07,Tiruppur Mandi,Potato,1443.86
2024-11-07,Coimbatore Mandi,Tomato,2001.24
2024-11-07,Erode Mandi,Tomato,1865.66
2024-11-07,Tiruppur Mandi,Tomato,2267.61
2024-11-08,Coimbatore Mandi,Onion,3662.73
2024-11-08,Erode Mandi,Onion,3221.18
2024-11-08,Tiruppur Mandi,Onion,4441.98
2024-11-08,Coimbatore Mandi,Potato,1571.54
2024-11-08,Erode Mandi,Potato,1469.33
2024-11-08,Tiruppur Mandi,Potato,1748.6
2024-11-08,Coimbatore Mandi,Tomato,2366.84
2024-11-08,Erode Mandi,Tomato,1976.14
2024-11-08,Tiruppur Mandi,Tomato,2400.54
2024-11-09,Coimbatore Mandi,Onion,3808.45
2024-11-09,Erode Mandi,Onion,3253.46
2024-11-09,Tiruppur Mandi,Onion,3628.14
2024-11-09,Coimbatore Mandi,Potato,1505.73
2024-11-09,Erode Mandi,Potato,1473.54
2024-11-09,Tiruppur Mandi,Potato,1559.69
2024-11-09,Coimbatore Mandi,Tomato,2015.39
2024-11-09,Erode Mandi,Tomato,2068.33
2024-11-09,Tiruppur Mandi,Tomato,2132.57
2024-11-10,Coimbatore Mandi,Onion,3602.51
2024-11-10,Erode Mandi,Onion,3671.94
2024-11-10,Tiruppur Mandi,Onion,3398.24
2024-11-10,Coimbatore Mandi,Potato,1552.21
2024-11-10,Erode Mandi,Potato,1460.98
2024-11-10,Tiruppur Mandi,Potato,1619.07
2024-11-10,Coimbatore Mandi,Tomato,2115.39
2024-11-10,Erode Mandi,Tomato,2106.32
2024-11-10,Tiruppur Mandi,Tomato,2284.24
2024-11-11,Coimbatore Mandi,Onion,3255.99
2024-11-11,Erode Mandi,Onion,3185.66
2024-11-11,Tiruppur Mandi,Onion,3704.1
2024-11-11,Coimbatore Mandi,Potato,1439.86
2024-11-11,Erode Mandi,Potato,1431.09
2024-11-11,Tiruppur Mandi,Potato,1628.29
2024-11-11,Coimbatore Mandi,Tomato,2092.86
2024-11-11,Erode Mandi,Tomato,1996.74
2024-11-11,Tiruppur Mandi,Tomato,2266.46
2024-11-12,Coimbatore Mandi,Onion,3133.83
2024-11-12,Erode Mandi,Onion,2713.38
2024-11-12,Tiruppur Mandi,Onion,3111.58
2024-11-12,Coimbatore Mandi,Potato,1325.4
2024-11-12,Erode Mandi,Potato,1299.66
2024-11-12,Tiruppur Mandi,Potato,1453.14
2024-11-12,Coimbatore Mandi,Tomato,2054.19
2024-11-12,Erode Mandi,Tomato,1936.8
2024-11-12,Tiruppur Mandi,Tomato,2331.39
2024-11-13,Coimbatore Mandi,Onion,3331.32
2024-11-13,Erode Mandi,Onion,3347.15
2024-11-13,Tiruppur Mandi,Onion,4053.0
2024-11-13,Coimbatore Mandi,Potato,1380.67
2024-11-13,Erode Mandi,Potato,1375.45
2024-11-13,Tiruppur Mandi,Potato,1511.33
2024-11-13,Coimbatore Mandi,Tomato,2027.08
2024-11-13,Erode Mandi,Tomato,2084.78
2024-11-13,Tiruppur Mandi,Tomato,2132.29
2024-11-14,Coimbatore Mandi,Onion,3456.09
2024-11-14,Erode Mandi,Onion,4096.02
2024-11-14,Tiruppur Mandi,Onion,3486.27
2024-11-14,Coimbatore Mandi,Potato,1500.91
2024-11-14,Erode Mandi,Potato,1396.85
2024-11-14,Tiruppur Mandi,Potato,1637.36
2024-11-14,Coimbatore Mandi,Tomato,2257.04
2024-11-14,Erode Mandi,Tomato,1947.18
2024-11-14,Tiruppur Mandi,Tomato,2056.2
2024-11-15,Coimbatore Mandi,Onion,3092.67
2024-11-15,Erode Mandi,Onion,2943.4
2024-11-15,Tiruppur Mandi,Onion,3702.54
2024-11-15,Coimbatore Mandi,Potato,1402.78
2024-11-15,Erode Mandi,Potato,1294.52
2024-11-15,Tiruppur Mandi,Potato,1388.41
2024-11-15,Coimbatore Mandi,Tomato,1874.65
2024-11-15,Erode Mandi,Tomato,1815.57
2024-11-15,Tiruppur Mandi,Tomato,2213.46
2024-11-16,Coimbatore Mandi,Onion,3636.8
2024-11-16,Erode Mandi,Onion,2709.19
2024-11-16,Tiruppur Mandi,Onion,3882.87
2024-11-16,Coimbatore Mandi,Potato,1513.81
2024-11-16,Erode Mandi,Potato,1403.31
2024-11-16,Tiruppur Mandi,Potato,1656.0
2024-11-16,Coimbatore Mandi,Tomato,2246.3
2024-11-16,Erode Mandi,Tomato,2193.24
2024-11-16,Tiruppur Mandi,Tomato,2214.73
2024-11-17,Coimbatore Mandi,Onion,3961.82
2024-11-17,Erode Mandi,Onion,3076.77
2024-11-17,Tiruppur Mandi,Onion,3851.73
2024-11-17,Coimbatore Mandi,Potato,1397.58
2024-11-17,Erode Mandi,Potato,1365.71
2024-11-17,Tiruppur Mandi,Potato,1460.63
2024-11-17,Coimbatore Mandi,Tomato,2032.81
2024-11-17,Erode Mandi,Tomato,1872.92
2024-11-17,Tiruppur Mandi,Tomato,2325.85
2024-11-18,Coimbatore Mandi,Onion,3031.75
2024-11-18,Erode Mandi,Onion,3344.66
2024-11-18,Tiruppur Mandi,Onion,4120.01
2024-11-18,Coimbatore Mandi,Potato,1420.75
